transaction_id,user_id,transaction_time,date,hour,dayofweek,amount,merchant_category,channel,device_type,location,is_new_device,is_foreign_ip,retry_count,merchant_risk,risk_score,status,is_fraud
T002199,U0028,2026-02-11 08:00:00,2026-02-11,8,2,121200,병원,체크카드,ATM,대구,0,0,0,0.091,6.4,승인,0
T002200,U0171,2026-03-10 23:14:00,2026-03-10,23,1,102900,카페,신용카드,ATM,서울,1,0,2,0.443,32.8,승인,0
T002201,U0325,2026-03-19 18:45:00,2026-03-19,18,3,63400,교통,간편결제,ATM,광주,0,0,0,0.194,12.6,승인,0
T002202,U0130,2026-01-28 16:57:00,2026-01-28,16,2,98200,병원,신용카드,Web,대구,0,0,0,0.265,20.0,승인,0
T002203,U0099,2026-05-30 15:38:00,2026-05-30,15,5,672600,투자,간편결제,ATM,서울,0,0,0,0.101,8.0,승인,0
T002204,U0044,2026-02-12 20:00:00,2026-02-12,20,3,19900,구독,체크카드,iOS,대전,0,0,1,0.287,16.9,승인,0
T002205,U0042,2026-01-25 12:23:00,2026-01-25,12,6,442500,대출상환,해외결제,Web,해외,0,0,0,0.141,7.8,승인,0
T002206,U0228,2026-01-29 10:25:00,2026-01-29,10,3,221900,병원,간편결제,ATM,부산,0,0,1,0.42,17.9,승인,0
T002207,U0352,2026-04-19 08:21:00,2026-04-19,8,6,2447000,송금,체크카드,ATM,대구,0,0,0,0.275,40.3,승인,0
T002208,U0063,2026-03-21 10:58:00,2026-03-21,10,5,317400,해외결제,간편결제,Web,해외,0,1,0,0.22,40.9,승인,0
T002209,U0071,2026-04-30 18:45:00,2026-04-30,18,3,58900,온라인쇼핑,해외결제,Web,광주,0,0,3,0.308,36.7,승인,0
T002210,U0272,2026-05-23 11:17:00,2026-05-23,11,5,9400,온라인쇼핑,체크카드,Web,서울,0,0,1,0.079,6.8,승인,0
T002211,U0315,2026-03-26 19:07:00,2026-03-26,19,3,70300,편의점,해외결제,iOS,해외,0,0,1,0.068,7.0,추가인증,0
T002212,U0035,2026-05-09 12:57:00,2026-05-09,12,5,182500,대출상환,해외결제,Android,서울,0,0,0,0.238,11.4,승인,0
T002213,U0055,2026-05-11 09:23:00,2026-05-11,9,0,64700,병원,체크카드,iOS,대전,0,0,0,0.448,17.1,승인,0
T002214,U0093,2026-03-18 17:39:00,2026-03-18,17,2,65000,카페,신용카드,Android,부산,0,0,0,0.177,16.2,승인,0
T002215,U0144,2026-01-23 17:49:00,2026-01-23,17,4,205000,대출상환,간편결제,Android,부산,1,0,0,0.275,36.1,승인,0
T002216,U0197,2026-03-16 08:17:00,2026-03-16,8,0,46300,카페,해외결제,ATM,부산,1,0,0,0.357,37.9,추가인증,0
T002217,U0214,2026-05-14 09:47:00,2026-05-14,9,3,206200,대출상환,해외결제,ATM,부산,0,0,0,0.09,7.5,승인,0
T002218,U0368,2026-02-14 20:51:00,2026-02-14,20,5,57500,구독,신용카드,iOS,경기,0,0,0,0.104,14.2,승인,0
T002219,U0261,2026-02-07 20:37:00,2026-02-07,20,5,226800,해외결제,체크카드,ATM,해외,0,1,0,0.253,44.3,승인,0
T002220,U0124,2026-04-16 11:26:00,2026-04-16,11,3,200900,투자,간편결제,iOS,대전,0,0,0,0.349,20.5,승인,0
T002221,U0002,2026-03-29 19:43:00,2026-03-29,19,6,81300,해외결제,신용카드,ATM,해외,0,1,0,0.266,40.9,승인,0
T002222,U0298,2026-02-08 13:00:00,2026-02-08,13,6,81500,온라인쇼핑,해외결제,ATM,부산,0,0,2,0.247,18.3,승인,0
T002223,U0372,2026-04-30 12:36:00,2026-04-30,12,3,206200,병원,신용카드,Android,서울,0,0,0,0.14,16.2,승인,0
T002224,U0030,2026-05-21 18:05:00,2026-05-21,18,3,194100,병원,해외결제,Android,해외,0,0,0,0.1,3.7,승인,0
T002225,U0198,2026-04-06 16:02:00,2026-04-06,16,0,65300,온라인쇼핑,해외결제,Web,대구,0,0,0,0.081,4.0,승인,0
T002226,U0184,2026-04-10 10:18:00,2026-04-10,10,4,330300,대출상환,간편결제,Web,서울,0,0,0,0.312,14.6,승인,0
T002227,U0354,2026-04-20 09:12:00,2026-04-20,9,0,227300,온라인쇼핑,신용카드,ATM,대전,0,0,0,0.2,13.4,승인,0
T002228,U0145,2026-01-17 10:40:00,2026-01-17,10,5,51900,온라인쇼핑,계좌이체,iOS,서울,0,0,1,0.067,5.0,승인,0
T002229,U0304,2026-05-14 19:05:00,2026-05-14,19,3,73400,편의점,계좌이체,ATM,대전,0,0,0,0.078,7.7,승인,0
T002230,U0384,2026-04-20 09:10:00,2026-04-20,9,0,79500,병원,계좌이체,Web,서울,0,0,0,0.233,14.3,추가인증,0
T002231,U0352,2026-04-01 21:47:00,2026-04-01,21,2,41800,편의점,신용카드,Web,광주,0,0,0,0.341,23.5,승인,0
T002232,U0370,2026-03-30 20:38:00,2026-03-30,20,0,511300,송금,해외결제,ATM,서울,0,0,0,0.278,20.6,승인,0
T002233,U0043,2026-03-12 05:55:00,2026-03-12,5,3,233900,해외결제,해외결제,Web,해외,1,1,0,0.407,74.4,승인,1
T002234,U0309,2026-01-14 08:57:00,2026-01-14,8,2,68300,구독,체크카드,ATM,서울,0,0,1,0.3,20.3,보류,0
T002235,U0201,2026-04-17 19:17:00,2026-04-17,19,4,82200,온라인쇼핑,해외결제,Android,대구,0,0,0,0.188,12.4,거절,0
T002236,U0036,2026-03-09 16:30:00,2026-03-09,16,0,206400,병원,신용카드,Web,해외,0,0,0,0.136,13.2,승인,0
T002237,U0141,2026-03-05 21:04:00,2026-03-05,21,3,55300,병원,계좌이체,Web,서울,0,0,2,0.335,12.0,승인,0
T002238,U0012,2026-03-02 06:10:00,2026-03-02,6,0,53600,교통,계좌이체,Web,대구,0,0,0,0.132,15.5,보류,0
T002239,U0299,2026-02-03 09:49:00,2026-02-03,9,1,24300,구독,계좌이체,Web,부산,0,0,0,0.102,9.0,거절,0
T002240,U0269,2026-04-11 13:46:00,2026-04-11,13,5,197700,해외결제,신용카드,iOS,해외,0,1,0,0.453,43.0,승인,0
T002241,U0129,2026-01-13 20:39:00,2026-01-13,20,1,1309400,송금,계좌이체,iOS,부산,0,0,0,0.372,13.5,승인,0
T002242,U0390,2026-04-25 20:13:00,2026-04-25,20,5,123100,투자,해외결제,Android,경기,0,0,0,0.232,17.2,승인,0
T002243,U0049,2026-05-02 10:21:00,2026-05-02,10,5,312800,해외결제,해외결제,iOS,해외,0,1,0,0.328,42.3,승인,0
T002244,U0390,2026-05-11 15:44:00,2026-05-11,15,0,54400,온라인쇼핑,계좌이체,Android,서울,0,0,0,0.108,4.6,승인,0
T002245,U0247,2026-04-26 20:12:00,2026-04-26,20,6,143400,구독,체크카드,Web,경기,0,0,0,0.271,12.2,승인,0
T002246,U0302,2026-02-18 16:43:00,2026-02-18,16,2,176600,투자,체크카드,iOS,대구,0,0,1,0.202,7.7,추가인증,0
T002247,U0221,2026-01-02 12:31:00,2026-01-02,12,4,273700,송금,해외결제,Web,경기,0,0,0,0.179,6.9,승인,0
T002248,U0118,2026-01-23 13:45:00,2026-01-23,13,4,42600,교육,간편결제,iOS,부산,0,0,0,0.039,11.0,승인,0
T002249,U0012,2026-05-16 07:29:00,2026-05-16,7,5,95200,구독,체크카드,iOS,해외,0,1,0,0.102,29.2,승인,0
T002250,U0280,2026-02-12 12:11:00,2026-02-12,12,3,9500,편의점,간편결제,Android,대구,1,0,0,0.396,36.5,승인,0
T002251,U0167,2026-04-03 10:07:00,2026-04-03,10,4,64700,교육,신용카드,iOS,해외,0,0,0,0.121,5.3,승인,0
T002252,U0353,2026-01-29 12:19:00,2026-01-29,12,3,28600,카페,간편결제,iOS,서울,0,0,0,0.088,6.3,추가인증,0
T002253,U0005,2026-04-25 12:48:00,2026-04-25,12,5,159700,병원,간편결제,ATM,해외,1,0,0,0.13,29.9,승인,0
T002254,U0294,2026-03-09 02:05:00,2026-03-09,2,0,45500,병원,체크카드,ATM,경기,0,0,1,0.468,38.3,승인,0
T002255,U0375,2026-02-10 09:10:00,2026-02-10,9,1,84300,편의점,계좌이체,iOS,부산,0,0,0,0.162,16.3,승인,0
T002256,U0134,2026-05-08 23:13:00,2026-05-08,23,4,54500,교통,간편결제,ATM,대구,0,0,0,0.509,20.5,승인,0
T002257,U0328,2026-01-13 09:41:00,2026-01-13,9,1,23000,교통,신용카드,ATM,광주,0,0,0,0.139,5.3,승인,0
T002258,U0345,2026-04-18 13:43:00,2026-04-18,13,5,117800,교육,해외결제,ATM,대구,0,0,0,0.232,16.6,승인,0
T002259,U0073,2026-04-03 21:48:00,2026-04-03,21,4,1967000,송금,신용카드,Web,대전,0,0,0,0.232,42.1,거절,0
T002260,U0322,2026-02-13 16:09:00,2026-02-13,16,4,43700,온라인쇼핑,신용카드,ATM,서울,0,0,0,0.044,10.1,승인,0
T002261,U0058,2026-01-21 18:20:00,2026-01-21,18,2,188400,해외결제,체크카드,iOS,해외,0,1,1,0.245,33.8,승인,0
T002262,U0297,2026-02-16 18:38:00,2026-02-16,18,0,183800,카페,신용카드,Web,해외,0,0,0,0.333,23.4,승인,0
T002263,U0146,2026-04-07 20:44:00,2026-04-07,20,1,23800,온라인쇼핑,해외결제,Web,대구,1,0,1,0.175,24.6,보류,0
T002264,U0317,2026-04-07 14:31:00,2026-04-07,14,1,123800,투자,해외결제,iOS,경기,0,0,0,0.472,22.9,승인,0
T002265,U0369,2026-03-31 18:11:00,2026-03-31,18,1,137400,편의점,간편결제,iOS,대전,0,0,0,0.077,8.9,거절,0
T002266,U0358,2026-02-14 23:41:00,2026-02-14,23,5,74600,해외결제,해외결제,iOS,해외,0,1,1,0.527,45.5,승인,0
T002267,U0191,2026-01-02 20:36:00,2026-01-02,20,4,220000,교통,신용카드,iOS,해외,0,1,0,0.36,40.2,승인,0
T002268,U0270,2026-02-06 10:16:00,2026-02-06,10,4,47000,편의점,간편결제,Android,경기,0,0,0,0.257,18.5,추가인증,0
T002269,U0173,2026-03-31 21:16:00,2026-03-31,21,1,86100,교육,체크카드,iOS,부산,1,0,1,0.129,23.9,승인,0
T002270,U0335,2026-01-11 14:34:00,2026-01-11,14,6,371100,대출상환,신용카드,ATM,서울,0,0,1,0.266,15.3,추가인증,0
T002271,U0354,2026-01-06 00:42:00,2026-01-06,0,1,691000,대출상환,해외결제,ATM,해외,0,1,0,0.232,54.8,승인,0
T002272,U0186,2026-05-01 18:14:00,2026-05-01,18,4,259500,해외결제,체크카드,Web,해외,0,1,0,0.405,44.3,추가인증,0
T002273,U0242,2026-01-19 15:57:00,2026-01-19,15,0,329800,투자,계좌이체,Android,부산,1,0,0,0.24,25.5,승인,0
T002274,U0388,2026-04-12 13:28:00,2026-04-12,13,6,37200,해외결제,해외결제,ATM,해외,0,1,0,0.506,53.5,승인,0
T002275,U0272,2026-02-28 19:52:00,2026-02-28,19,5,80100,카페,해외결제,iOS,경기,0,0,0,0.291,18.0,승인,0
T002276,U0342,2026-02-23 10:12:00,2026-02-23,10,0,25100,카페,신용카드,ATM,부산,0,0,1,0.276,10.9,승인,0
T002277,U0209,2026-01-22 23:06:00,2026-01-22,23,3,51900,편의점,신용카드,iOS,경기,0,0,1,0.111,7.5,승인,0
T002278,U0355,2026-03-05 09:57:00,2026-03-05,9,3,142700,온라인쇼핑,계좌이체,Android,대구,0,0,3,0.144,27.8,승인,0
T002279,U0003,2026-05-16 19:42:00,2026-05-16,19,5,257100,교통,간편결제,Web,광주,0,0,0,0.157,14.9,승인,0
T002280,U0213,2026-02-18 14:48:00,2026-02-18,14,2,613000,편의점,해외결제,Android,해외,0,0,2,0.372,18.3,승인,0
T002281,U0252,2026-03-13 14:18:00,2026-03-13,14,4,652900,투자,계좌이체,Web,해외,0,0,1,0.073,7.5,승인,0
T002282,U0163,2026-01-23 16:47:00,2026-01-23,16,4,54200,온라인쇼핑,해외결제,Android,부산,0,0,0,0.147,15.4,승인,0
T002283,U0039,2026-02-02 15:23:00,2026-02-02,15,0,76000,교통,해외결제,iOS,해외,0,1,0,0.204,42.0,승인,0
T002284,U0195,2026-04-15 18:49:00,2026-04-15,18,2,111400,온라인쇼핑,체크카드,Web,부산,0,0,0,0.011,10.9,승인,0
T002285,U0328,2026-05-19 21:38:00,2026-05-19,21,1,190300,해외결제,신용카드,Android,해외,1,1,3,0.252,71.9,승인,0
T002286,U0045,2026-05-20 06:35:00,2026-05-20,6,2,28100,편의점,간편결제,ATM,대구,0,0,0,0.26,10.6,승인,0
T002287,U0154,2026-04-13 09:45:00,2026-04-13,9,0,300800,투자,간편결제,ATM,대구,0,0,0,0.254,13.4,승인,0
T002288,U0251,2026-03-24 14:46:00,2026-03-24,14,1,808500,해외결제,체크카드,iOS,해외,0,1,1,0.608,57.2,승인,0
T002289,U0044,2026-04-02 08:15:00,2026-04-02,8,3,59600,병원,체크카드,ATM,경기,0,0,0,0.272,13.3,승인,0
T002290,U0233,2026-01-10 13:58:00,2026-01-10,13,5,197400,교육,신용카드,iOS,광주,1,0,1,0.125,28.4,승인,0
T002291,U0174,2026-02-20 21:35:00,2026-02-20,21,4,247100,대출상환,계좌이체,ATM,서울,1,0,0,0.16,26.5,승인,0
T002292,U0208,2026-01-07 08:14:00,2026-01-07,8,2,141000,카페,체크카드,Web,해외,1,1,4,0.28,78.2,거절,1
T002293,U0203,2026-04-27 09:42:00,2026-04-27,9,0,133200,온라인쇼핑,신용카드,iOS,서울,0,0,0,0.196,7.2,승인,0
T002294,U0352,2026-01-20 19:37:00,2026-01-20,19,1,1269000,송금,체크카드,Web,대전,0,0,1,0.216,11.3,승인,0
T002295,U0312,2026-02-26 16:24:00,2026-02-26,16,3,37800,온라인쇼핑,계좌이체,Web,부산,0,0,0,0.098,11.9,승인,0
T002296,U0098,2026-04-03 09:50:00,2026-04-03,9,4,57300,교통,해외결제,iOS,광주,0,0,0,0.19,8.2,승인,0
T002297,U0194,2026-03-24 07:38:00,2026-03-24,7,1,173000,송금,계좌이체,ATM,대전,0,0,1,0.245,20.3,승인,0
T002298,U0390,2026-03-01 08:02:00,2026-03-01,8,6,119300,교육,신용카드,ATM,경기,0,0,1,0.109,15.0,승인,0
T002299,U0163,2026-01-22 22:04:00,2026-01-22,22,3,60000,온라인쇼핑,신용카드,Web,대전,0,0,0,0.029,7.0,승인,0
T002300,U0020,2026-01-19 10:24:00,2026-01-19,10,0,99100,구독,간편결제,Web,해외,0,0,0,0.307,21.2,승인,0
T002301,U0046,2026-02-10 16:20:00,2026-02-10,16,1,58700,해외결제,신용카드,Android,해외,1,1,0,0.231,59.1,승인,0
T002302,U0177,2026-03-16 09:24:00,2026-03-16,9,0,608800,투자,신용카드,Web,서울,0,0,2,0.325,21.8,추가인증,0
T002303,U0319,2026-03-17 18:22:00,2026-03-17,18,1,585300,온라인쇼핑,해외결제,iOS,부산,1,0,0,0.235,30.3,승인,0
T002304,U0270,2026-02-28 16:14:00,2026-02-28,16,5,50500,편의점,신용카드,iOS,서울,1,0,0,0.341,32.2,거절,0
T002305,U0045,2026-02-24 06:42:00,2026-02-24,6,1,1815200,투자,계좌이체,Web,경기,0,0,0,0.206,31.7,보류,0
T002306,U0299,2026-04-23 18:15:00,2026-04-23,18,3,337600,투자,신용카드,Android,부산,0,0,0,0.15,15.5,승인,0
T002307,U0088,2026-05-11 01:41:00,2026-05-11,1,0,155600,대출상환,계좌이체,iOS,대전,1,0,0,0.143,40.8,승인,0
T002308,U0013,2026-03-19 14:46:00,2026-03-19,14,3,2395200,대출상환,신용카드,iOS,경기,0,0,0,0.114,30.9,승인,0
T002309,U0041,2026-04-30 12:50:00,2026-04-30,12,3,109500,교통,체크카드,ATM,해외,1,0,0,0.462,40.9,승인,0
T002310,U0057,2026-02-19 10:45:00,2026-02-19,10,3,58700,투자,간편결제,iOS,대전,0,0,1,0.086,7.7,승인,0
T002311,U0308,2026-03-25 08:52:00,2026-03-25,8,2,53300,교육,체크카드,Web,부산,0,0,0,0.373,18.2,보류,0
T002312,U0035,2026-02-16 07:16:00,2026-02-16,7,0,145300,카페,해외결제,ATM,대전,0,0,0,0.102,7.3,승인,0
T002313,U0086,2026-03-28 14:02:00,2026-03-28,14,5,26400,편의점,간편결제,iOS,광주,0,0,0,0.109,4.4,승인,0
T002314,U0022,2026-01-12 15:45:00,2026-01-12,15,0,172600,대출상환,신용카드,ATM,대구,0,0,3,0.149,33.7,승인,0
T002315,U0278,2026-04-30 18:49:00,2026-04-30,18,3,85400,구독,계좌이체,Web,경기,0,0,1,0.378,23.3,승인,0
T002316,U0097,2026-01-06 16:29:00,2026-01-06,16,1,515400,대출상환,간편결제,Android,광주,0,0,0,0.066,12.4,보류,0
T002317,U0337,2026-04-14 11:40:00,2026-04-14,11,1,205100,병원,간편결제,Web,경기,0,0,0,0.194,8.8,승인,0
T002318,U0397,2026-02-21 19:31:00,2026-02-21,19,5,38600,온라인쇼핑,체크카드,Android,경기,0,0,0,0.358,23.7,승인,0
T002319,U0157,2026-04-20 21:37:00,2026-04-20,21,0,312600,교통,간편결제,Android,대구,0,0,0,0.095,12.4,승인,0
T002320,U0317,2026-03-24 13:04:00,2026-03-24,13,1,58700,교통,간편결제,Android,서울,1,0,0,0.27,29.1,승인,0
T002321,U0044,2026-02-24 17:20:00,2026-02-24,17,1,97600,병원,계좌이체,Web,광주,0,0,0,0.132,10.4,승인,0
T002322,U0007,2026-01-02 20:35:00,2026-01-02,20,4,315800,투자,간편결제,ATM,대구,0,0,0,0.096,8.6,승인,0
T002323,U0010,2026-03-02 05:58:00,2026-03-02,5,0,68700,교통,간편결제,Web,해외,0,0,2,0.08,23.4,승인,0
T002324,U0182,2026-02-06 22:33:00,2026-02-06,22,4,711600,투자,신용카드,iOS,해외,0,0,0,0.126,7.5,승인,0
T002325,U0269,2026-01-08 18:34:00,2026-01-08,18,3,169600,병원,해외결제,ATM,대구,0,0,0,0.253,11.4,승인,0
T002326,U0340,2026-01-17 00:14:00,2026-01-17,0,5,206700,해외결제,신용카드,Android,해외,1,1,0,0.567,82.1,승인,1
T002327,U0252,2026-02-20 14:27:00,2026-02-20,14,4,68000,카페,신용카드,iOS,경기,1,0,1,0.099,23.4,승인,0
T002328,U0358,2026-05-26 16:20:00,2026-05-26,16,1,371900,대출상환,신용카드,ATM,부산,0,0,1,0.093,5.5,승인,0
T002329,U0220,2026-02-02 10:15:00,2026-02-02,10,0,27900,구독,해외결제,Android,부산,0,0,0,0.245,15.4,승인,0
T002330,U0193,2026-01-24 14:33:00,2026-01-24,14,5,118600,교육,계좌이체,iOS,경기,0,0,0,0.631,27.1,승인,0
T002331,U0317,2026-01-17 19:18:00,2026-01-17,19,5,29700,편의점,신용카드,Android,부산,0,0,0,0.212,14.3,승인,0
T002332,U0128,2026-03-30 13:50:00,2026-03-30,13,0,40300,카페,체크카드,ATM,경기,0,0,0,0.245,13.2,승인,0
T002333,U0060,2026-01-07 12:23:00,2026-01-07,12,2,133700,대출상환,계좌이체,Web,서울,0,0,0,0.075,7.0,승인,0
T002334,U0364,2026-03-06 20:54:00,2026-03-06,20,4,100100,온라인쇼핑,신용카드,ATM,경기,1,0,0,0.203,30.1,승인,0
T002335,U0177,2026-02-08 10:38:00,2026-02-08,10,6,487300,해외결제,신용카드,Web,해외,1,1,0,0.342,61.5,승인,0
T002336,U0345,2026-01-02 16:13:00,2026-01-02,16,4,113500,교통,체크카드,iOS,서울,0,0,0,0.255,15.1,승인,0
T002337,U0226,2026-04-08 23:41:00,2026-04-08,23,2,88600,카페,신용카드,Web,대구,0,0,2,0.31,21.2,승인,0
T002338,U0186,2026-02-12 16:57:00,2026-02-12,16,3,28100,온라인쇼핑,간편결제,ATM,대전,0,0,0,0.06,3.0,추가인증,0
T002339,U0362,2026-02-17 08:16:00,2026-02-17,8,1,49200,교육,간편결제,ATM,부산,0,0,0,0.144,7.9,승인,0
T002340,U0112,2026-05-12 16:15:00,2026-05-12,16,1,19300,카페,체크카드,ATM,광주,0,0,0,0.322,19.1,추가인증,0
T002341,U0351,2026-03-25 07:19:00,2026-03-25,7,2,306800,투자,계좌이체,iOS,해외,0,0,0,0.285,17.2,승인,0
T002342,U0245,2026-02-10 15:34:00,2026-02-10,15,1,222500,대출상환,간편결제,Android,경기,0,0,2,0.426,25.1,승인,0
T002343,U0365,2026-03-06 09:34:00,2026-03-06,9,4,44100,병원,간편결제,Android,대구,0,0,5,0.122,31.1,승인,0
T002344,U0204,2026-03-29 12:26:00,2026-03-29,12,6,20500,편의점,간편결제,Web,부산,0,0,1,0.199,9.7,승인,0
T002345,U0101,2026-03-09 13:14:00,2026-03-09,13,0,11900,교육,간편결제,ATM,광주,0,0,0,0.059,3.0,승인,0
T002346,U0360,2026-05-22 20:40:00,2026-05-22,20,4,33500,교육,해외결제,iOS,대구,0,0,0,0.274,17.9,승인,0
T002347,U0352,2026-02-21 14:58:00,2026-02-21,14,5,796000,송금,간편결제,iOS,해외,0,1,0,0.2,32.0,승인,0
T002348,U0302,2026-02-01 15:38:00,2026-02-01,15,6,105900,대출상환,계좌이체,ATM,광주,0,0,0,0.256,11.0,거절,0
T002349,U0167,2026-01-24 12:26:00,2026-01-24,12,5,44300,편의점,체크카드,iOS,해외,0,0,0,0.172,13.8,승인,0
T002350,U0082,2026-03-04 06:28:00,2026-03-04,6,2,434900,투자,해외결제,iOS,대전,1,0,0,0.409,37.8,추가인증,0
T002351,U0012,2026-05-07 17:07:00,2026-05-07,17,3,64100,편의점,계좌이체,Web,부산,0,0,0,0.335,19.7,승인,0
T002352,U0359,2026-05-23 09:26:00,2026-05-23,9,5,644800,대출상환,해외결제,Android,대전,0,0,0,0.22,19.7,승인,0
T002353,U0073,2026-02-25 18:52:00,2026-02-25,18,2,79100,구독,체크카드,Web,해외,0,0,0,0.243,16.0,승인,0
T002354,U0099,2026-01-30 21:40:00,2026-01-30,21,4,232300,교육,간편결제,Android,해외,0,0,0,0.365,19.0,승인,0
T002355,U0210,2026-05-01 11:08:00,2026-05-01,11,4,219000,해외결제,신용카드,ATM,해외,0,1,0,0.242,32.8,승인,0
T002356,U0136,2026-05-29 18:44:00,2026-05-29,18,4,43300,교육,해외결제,ATM,광주,0,0,0,0.118,15.0,승인,0
T002357,U0041,2026-02-17 15:24:00,2026-02-17,15,1,101100,교육,해외결제,Android,서울,0,0,0,0.245,13.6,승인,0
T002358,U0199,2026-04-17 17:24:00,2026-04-17,17,4,56700,편의점,간편결제,iOS,광주,1,0,0,0.3,31.6,승인,0
T002359,U0177,2026-05-02 11:26:00,2026-05-02,11,5,46400,온라인쇼핑,계좌이체,iOS,서울,0,0,1,0.224,9.8,승인,0
T002360,U0021,2026-02-21 15:40:00,2026-02-21,15,5,540600,투자,간편결제,iOS,광주,0,0,1,0.231,12.4,승인,0
T002361,U0271,2026-04-15 17:23:00,2026-04-15,17,2,380400,교통,해외결제,Android,대전,0,0,4,0.458,37.0,보류,0
T002362,U0246,2026-05-04 06:40:00,2026-05-04,6,0,71300,편의점,해외결제,Android,해외,0,0,0,0.5,22.6,승인,0
T002363,U0129,2026-05-17 21:46:00,2026-05-17,21,6,26200,구독,체크카드,Web,광주,1,0,1,0.166,27.3,승인,0
T002364,U0109,2026-02-05 11:54:00,2026-02-05,11,3,67900,교통,신용카드,Android,대구,0,0,1,0.212,10.5,추가인증,0
T002365,U0098,2026-04-15 10:43:00,2026-04-15,10,2,132300,온라인쇼핑,신용카드,iOS,광주,0,0,0,0.385,22.2,승인,0
T002366,U0008,2026-03-06 23:13:00,2026-03-06,23,4,102600,카페,신용카드,iOS,대구,0,0,1,0.112,14.0,승인,0
T002367,U0136,2026-04-13 12:50:00,2026-04-13,12,0,48600,교육,체크카드,Web,대구,0,0,3,0.162,33.0,추가인증,0
T002368,U0186,2026-05-08 13:03:00,2026-05-08,13,4,60400,구독,계좌이체,Android,해외,0,0,0,0.362,16.7,승인,0
T002369,U0154,2026-05-01 18:01:00,2026-05-01,18,4,809600,대출상환,신용카드,ATM,경기,0,0,0,0.305,19.4,승인,0
T002370,U0090,2026-01-19 11:21:00,2026-01-19,11,0,364300,송금,해외결제,Web,부산,0,0,0,0.159,17.5,승인,0
T002371,U0039,2026-03-17 04:41:00,2026-03-17,4,1,334000,대출상환,해외결제,ATM,경기,0,0,0,0.409,35.7,승인,0
T002372,U0044,2026-02-18 21:28:00,2026-02-18,21,2,129400,편의점,신용카드,ATM,대구,0,0,0,0.191,9.4,승인,0
T002373,U0262,2026-05-04 12:48:00,2026-05-04,12,0,427400,해외결제,체크카드,ATM,해외,0,1,0,0.418,44.7,승인,0
T002374,U0225,2026-02-14 11:48:00,2026-02-14,11,5,222600,대출상환,간편결제,ATM,대전,0,0,0,0.244,16.0,승인,0
T002375,U0046,2026-03-09 09:12:00,2026-03-09,9,0,35700,카페,간편결제,Web,대전,0,0,0,0.248,13.0,승인,0
T002376,U0011,2026-01-13 14:54:00,2026-01-13,14,1,935200,투자,해외결제,ATM,해외,0,1,0,0.085,29.5,승인,0
T002377,U0303,2026-02-06 01:07:00,2026-02-06,1,4,93700,교육,해외결제,Web,부산,0,0,0,0.15,22.4,추가인증,0
T002378,U0080,2026-01-02 14:19:00,2026-01-02,14,4,153200,구독,체크카드,ATM,대전,1,0,0,0.193,27.9,승인,0
T002379,U0142,2026-04-05 19:02:00,2026-04-05,19,6,115600,병원,계좌이체,Web,대구,0,0,0,0.266,17.0,보류,0
T002380,U0270,2026-01-13 15:07:00,2026-01-13,15,1,100500,교통,계좌이체,ATM,부산,0,0,0,0.201,12.1,거절,0
T002381,U0144,2026-05-30 19:02:00,2026-05-30,19,5,328400,교육,계좌이체,ATM,해외,0,0,1,0.044,7.2,승인,0
T002382,U0376,2026-05-18 11:07:00,2026-05-18,11,0,213900,병원,간편결제,ATM,대구,0,0,0,0.504,26.6,승인,0
T002383,U0024,2026-04-25 19:54:00,2026-04-25,19,5,53300,병원,계좌이체,Web,대구,1,0,0,0.164,26.1,승인,0
T002384,U0206,2026-02-08 22:22:00,2026-02-08,22,6,162900,편의점,계좌이체,Android,해외,0,0,0,0.129,10.4,승인,0
T002385,U0306,2026-05-06 07:57:00,2026-05-06,7,2,122700,온라인쇼핑,계좌이체,iOS,대구,0,0,0,0.061,4.9,추가인증,0
