login_id,user_id,login_time,ip_addr,device_id,os_version,country,login_success,is_attack_ip,is_account_takeover
L008407,U0360,2026-05-13 14:49:00,211.46.24.36,DEV-0360-0,Windows 11,KR,1,0,0
L008408,U0033,2026-05-13 14:54:00,211.106.41.104,DEV-0033-0,macOS 14,KR,1,0,0
L008409,U0237,2026-05-13 15:10:00,121.200.122.73,DEV-0237-0,iOS 17.4,KR,1,0,0
L008410,U0172,2026-05-13 15:13:00,121.153.14.30,DEV-0172-1,iOS 17.4,KR,1,0,0
L008411,U0399,2026-05-13 15:15:00,211.135.194.69,DEV-0399-0,Android 14,KR,0,0,0
L008412,U0110,2026-05-13 15:18:00,211.95.87.58,DEV-0110-0,macOS 14,KR,1,0,0
L008413,U0256,2026-05-13 16:12:00,211.152.206.95,DEV-0256-0,Android 14,KR,1,0,0
L008414,U0380,2026-05-13 16:16:00,45.55.170.118,BOT-1463,Android 14,해외,0,1,0
L008415,U0375,2026-05-13 16:38:00,45.55.170.118,BOT-8926,macOS 14,해외,0,1,0
L008416,U0126,2026-05-13 16:44:00,211.236.93.52,DEV-0126-0,iOS 17.4,KR,1,0,0
L008417,U0141,2026-05-13 16:57:00,45.45.131.11,BOT-3264,macOS 14,KR,1,1,1
L008418,U0253,2026-05-13 17:15:00,121.211.200.110,DEV-0253-1,iOS 16.6,KR,1,0,0
L008419,U0114,2026-05-13 17:16:00,211.155.47.128,DEV-0114-0,Windows 11,KR,1,0,0
L008420,U0226,2026-05-13 17:28:00,211.108.129.76,DEV-0226-1,Windows 11,KR,1,0,0
L008421,U0094,2026-05-13 17:36:00,211.109.214.219,DEV-0094-new,Android 14,KR,1,0,0
L008422,U0283,2026-05-13 17:56:00,211.49.42.188,DEV-0283-0,Android 14,KR,1,0,0
L008423,U0056,2026-05-13 17:56:00,211.88.95.119,DEV-0056-0,Android 13,KR,1,0,0
L008424,U0337,2026-05-13 18:06:00,211.159.16.186,DEV-0337-0,Windows 11,KR,1,0,0
L008425,U0228,2026-05-13 18:07:00,211.16.228.12,DEV-0228-0,macOS 14,KR,1,0,0
L008426,U0257,2026-05-13 18:31:00,211.133.83.74,DEV-0257-0,macOS 14,KR,1,0,0
L008427,U0003,2026-05-13 18:45:00,211.29.47.21,DEV-0003-0,iOS 16.6,KR,1,0,0
L008428,U0328,2026-05-13 18:52:00,211.152.225.114,DEV-0328-0,Android 14,해외,0,0,0
L008429,U0236,2026-05-13 18:56:00,121.55.48.142,DEV-0236-0,iOS 17.4,KR,1,0,0
L008430,U0220,2026-05-13 19:02:00,211.23.125.254,DEV-0220-1,Windows 11,KR,1,0,0
L008431,U0003,2026-05-13 19:21:00,121.96.168.19,DEV-0003-0,iOS 16.6,KR,1,0,0
L008432,U0348,2026-05-13 19:26:00,211.72.76.199,DEV-0348-1,iOS 17.4,KR,1,0,0
L008433,U0218,2026-05-13 20:16:00,121.29.14.84,DEV-0218-0,Android 14,KR,1,0,0
L008434,U0075,2026-05-13 20:18:00,211.93.211.28,DEV-0075-0,iOS 16.6,KR,1,0,0
L008435,U0167,2026-05-13 21:27:00,211.247.91.194,DEV-0167-0,Android 14,KR,1,0,0
L008436,U0138,2026-05-13 21:32:00,121.215.55.65,DEV-0138-1,Windows 11,KR,1,0,0
L008437,U0128,2026-05-13 21:35:00,211.214.250.91,DEV-0128-new,Android 14,KR,1,0,0
L008438,U0278,2026-05-13 21:35:00,211.38.3.20,DEV-0278-new,Windows 11,KR,1,0,0
L008439,U0114,2026-05-13 22:06:00,211.155.47.128,DEV-0114-0,Windows 11,KR,1,0,0
L008440,U0025,2026-05-13 22:39:00,211.179.6.24,DEV-0025-0,Windows 11,KR,1,0,0
L008441,U0388,2026-05-13 23:09:00,121.146.18.104,DEV-0388-0,iOS 16.6,KR,1,0,0
L008442,U0354,2026-05-13 23:10:00,121.98.109.53,DEV-0354-0,iOS 16.6,KR,1,0,0
L008443,U0053,2026-05-13 23:58:00,121.56.200.100,DEV-0053-0,iOS 17.4,KR,1,0,0
L008444,U0242,2026-05-14 00:30:00,45.55.170.118,BOT-1651,macOS 14,해외,0,1,0
L008445,U0176,2026-05-14 00:59:00,211.8.211.16,DEV-0176-1,iOS 17.4,KR,1,0,0
L008446,U0187,2026-05-14 01:30:00,211.62.206.175,DEV-0187-0,Android 14,KR,1,0,0
L008447,U0242,2026-05-14 02:31:00,45.55.170.118,BOT-6064,Android 13,해외,0,1,0
L008448,U0128,2026-05-14 03:09:00,211.214.250.91,DEV-0128-1,macOS 14,KR,1,0,0
L008449,U0173,2026-05-14 03:14:00,45.16.235.202,BOT-1684,iOS 17.4,해외,0,1,0
L008450,U0041,2026-05-14 03:27:00,211.43.223.64,DEV-0041-0,Android 14,KR,1,0,0
L008451,U0173,2026-05-14 03:46:00,45.16.235.202,BOT-5107,Windows 11,해외,0,1,0
L008452,U0201,2026-05-14 03:52:00,211.130.246.62,DEV-0201-0,iOS 16.6,KR,0,0,0
L008453,U0109,2026-05-14 05:04:00,45.224.33.169,BOT-8339,Android 14,해외,0,1,0
L008454,U0144,2026-05-14 06:00:00,211.191.44.71,DEV-0144-0,Android 13,KR,1,0,0
L008455,U0188,2026-05-14 06:20:00,211.133.8.140,DEV-0188-0,Windows 11,KR,1,0,0
L008456,U0151,2026-05-14 06:52:00,121.98.109.53,DEV-0151-1,Android 14,KR,1,0,0
L008457,U0122,2026-05-14 07:06:00,121.153.14.30,DEV-0122-0,Android 14,KR,1,0,0
L008458,U0370,2026-05-14 07:40:00,45.16.235.202,BOT-1757,iOS 17.4,해외,0,1,0
L008459,U0102,2026-05-14 08:39:00,211.89.219.82,DEV-0102-0,macOS 14,KR,1,0,0
L008460,U0389,2026-05-14 09:06:00,211.49.125.145,DEV-0389-0,Android 13,KR,1,0,0
L008461,U0349,2026-05-14 09:54:00,121.89.108.72,DEV-0349-0,Android 14,KR,1,0,0
L008462,U0049,2026-05-14 09:56:00,45.224.33.169,BOT-7991,Windows 11,해외,0,1,0
L008463,U0289,2026-05-14 09:59:00,121.55.48.142,DEV-0289-0,Android 13,KR,0,0,0
L008464,U0380,2026-05-14 10:02:00,45.55.170.118,BOT-5208,iOS 17.4,해외,0,1,0
L008465,U0269,2026-05-14 10:22:00,211.174.242.193,DEV-0269-1,Android 13,KR,1,0,0
L008466,U0226,2026-05-14 10:43:00,211.108.129.76,DEV-0226-0,Android 14,KR,1,0,0
L008467,U0100,2026-05-14 10:49:00,211.203.59.65,DEV-0100-1,Android 13,KR,1,0,0
L008468,U0250,2026-05-14 11:00:00,121.161.211.13,DEV-0250-0,macOS 14,KR,0,0,0
L008469,U0232,2026-05-14 11:39:00,211.150.40.163,DEV-0232-0,iOS 17.4,KR,1,0,0
L008470,U0004,2026-05-14 11:51:00,211.104.190.195,DEV-0004-0,iOS 17.4,KR,1,0,0
L008471,U0286,2026-05-14 11:59:00,211.46.100.75,DEV-0286-1,Windows 11,해외,1,0,0
L008472,U0370,2026-05-14 12:06:00,45.16.235.202,BOT-8107,iOS 16.6,해외,0,1,0
L008473,U0109,2026-05-14 12:12:00,45.224.33.169,BOT-5619,iOS 16.6,해외,0,1,0
L008474,U0350,2026-05-14 12:21:00,45.224.33.169,BOT-5142,Windows 11,해외,0,1,0
L008475,U0182,2026-05-14 12:35:00,121.30.133.147,DEV-0182-0,Windows 11,KR,1,0,0
L008476,U0017,2026-05-14 12:50:00,211.235.2.46,DEV-0017-0,iOS 17.4,KR,1,0,0
L008477,U0022,2026-05-14 13:07:00,211.66.55.207,DEV-0022-0,iOS 17.4,KR,1,0,0
L008478,U0314,2026-05-14 13:07:00,211.247.187.135,DEV-0314-new,Android 13,KR,1,0,0
L008479,U0017,2026-05-14 13:09:00,211.235.2.46,DEV-0017-0,iOS 17.4,KR,1,0,0
L008480,U0181,2026-05-14 14:10:00,211.232.124.109,DEV-0181-0,Android 13,KR,1,0,0
L008481,U0305,2026-05-14 14:19:00,121.139.249.236,DEV-0305-0,Windows 11,KR,1,0,0
L008482,U0078,2026-05-14 14:20:00,121.92.156.115,DEV-0078-1,Android 13,KR,1,0,0
L008483,U0075,2026-05-14 14:25:00,211.93.211.28,DEV-0075-0,iOS 16.6,KR,1,0,0
L008484,U0301,2026-05-14 14:32:00,211.175.255.163,DEV-0301-new,Android 14,KR,1,0,0
L008485,U0134,2026-05-14 14:55:00,211.218.175.182,DEV-0134-0,iOS 16.6,KR,1,0,0
L008486,U0148,2026-05-14 15:13:00,211.92.10.142,DEV-0148-1,Windows 11,KR,1,0,0
L008487,U0242,2026-05-14 15:48:00,211.117.93.229,DEV-0242-0,iOS 17.4,KR,1,0,0
L008488,U0271,2026-05-14 15:51:00,211.221.77.11,DEV-0271-new,macOS 14,KR,1,0,0
L008489,U0313,2026-05-14 16:05:00,211.163.25.46,DEV-0313-0,Android 14,KR,1,0,0
L008490,U0163,2026-05-14 16:12:00,211.59.15.230,DEV-0163-1,iOS 17.4,KR,1,0,0
L008491,U0268,2026-05-14 16:34:00,211.165.56.152,DEV-0268-0,Windows 11,KR,1,0,0
L008492,U0182,2026-05-14 16:37:00,211.85.220.169,DEV-0182-0,Windows 11,KR,1,0,0
L008493,U0023,2026-05-14 16:50:00,211.11.163.75,DEV-0023-0,Android 13,KR,1,0,0
L008494,U0308,2026-05-14 16:56:00,211.132.75.58,DEV-0308-0,macOS 14,KR,1,0,0
L008495,U0331,2026-05-14 17:03:00,121.56.200.100,DEV-0331-0,Android 13,KR,1,0,0
L008496,U0280,2026-05-14 17:23:00,211.229.148.6,DEV-0280-0,iOS 17.4,KR,1,0,0
L008497,U0063,2026-05-14 17:37:00,211.99.56.157,DEV-0063-0,Android 13,KR,1,0,0
L008498,U0256,2026-05-14 18:08:00,211.152.206.95,DEV-0256-0,Android 14,KR,1,0,0
L008499,U0047,2026-05-14 18:18:00,211.225.55.38,DEV-0047-0,iOS 16.6,KR,1,0,0
L008500,U0164,2026-05-14 18:55:00,211.40.169.80,DEV-0164-0,iOS 16.6,KR,1,0,0
L008501,U0319,2026-05-14 20:04:00,45.16.235.202,BOT-5495,iOS 16.6,해외,0,1,0
L008502,U0037,2026-05-14 20:19:00,211.29.65.135,DEV-0037-0,Android 14,KR,1,0,0
L008503,U0059,2026-05-14 21:01:00,211.3.37.7,DEV-0059-0,Android 13,KR,1,0,0
L008504,U0016,2026-05-14 21:15:00,211.241.65.98,DEV-0016-0,iOS 16.6,KR,0,0,0
L008505,U0190,2026-05-14 21:37:00,211.180.145.146,DEV-0190-0,iOS 16.6,KR,1,0,0
L008506,U0359,2026-05-14 21:37:00,211.111.204.225,DEV-0359-1,macOS 14,KR,1,0,0
L008507,U0077,2026-05-14 21:55:00,45.16.235.202,BOT-4737,Android 13,해외,0,1,0
L008508,U0320,2026-05-14 21:58:00,211.220.195.102,DEV-0320-0,iOS 16.6,KR,1,0,0
L008509,U0208,2026-05-14 22:02:00,121.146.18.104,DEV-0208-0,Windows 11,KR,1,0,0
L008510,U0109,2026-05-14 22:25:00,45.224.33.169,BOT-3055,iOS 17.4,해외,0,1,0
L008511,U0173,2026-05-15 00:14:00,45.16.235.202,BOT-7772,iOS 16.6,해외,0,1,0
L008512,U0298,2026-05-15 01:31:00,211.152.102.5,DEV-0298-0,macOS 14,KR,1,0,0
L008513,U0174,2026-05-15 03:12:00,211.183.43.51,DEV-0174-0,iOS 17.4,KR,1,0,0
L008514,U0339,2026-05-15 05:38:00,45.114.234.209,BOT-6431,Android 14,해외,0,1,0
L008515,U0140,2026-05-15 06:21:00,211.80.146.56,DEV-0140-0,macOS 14,KR,1,0,0
L008516,U0370,2026-05-15 06:44:00,45.16.235.202,BOT-6498,macOS 14,해외,0,1,0
L008517,U0041,2026-05-15 07:34:00,211.43.223.64,DEV-0041-0,Android 14,KR,1,0,0
L008518,U0081,2026-05-15 07:44:00,211.112.82.247,DEV-0081-0,Android 13,KR,1,0,0
L008519,U0148,2026-05-15 08:18:00,121.231.194.102,DEV-0148-1,Windows 11,KR,1,0,0
L008520,U0293,2026-05-15 08:22:00,211.161.6.20,DEV-0293-1,Android 13,KR,1,0,0
L008521,U0113,2026-05-15 08:43:00,211.114.151.148,DEV-0113-0,Android 13,KR,1,0,0
L008522,U0363,2026-05-15 08:59:00,121.166.152.51,DEV-0363-0,macOS 14,KR,1,0,0
L008523,U0125,2026-05-15 09:23:00,121.30.133.147,DEV-0125-1,Android 14,KR,1,0,0
L008524,U0272,2026-05-15 10:14:00,211.120.72.51,DEV-0272-0,Android 14,KR,1,0,0
L008525,U0033,2026-05-15 11:16:00,211.106.41.104,DEV-0033-0,macOS 14,KR,1,0,0
L008526,U0332,2026-05-15 11:24:00,121.56.200.100,DEV-0332-0,iOS 17.4,KR,1,0,0
L008527,U0247,2026-05-15 13:00:00,211.50.212.87,DEV-0247-new,macOS 14,KR,1,0,0
L008528,U0399,2026-05-15 13:11:00,211.135.194.69,DEV-0399-new,Windows 11,KR,1,0,0
L008529,U0369,2026-05-15 13:30:00,211.31.85.105,DEV-0369-0,Windows 11,KR,1,0,0
L008530,U0297,2026-05-15 13:52:00,211.54.182.162,DEV-0297-1,Android 14,KR,1,0,0
L008531,U0077,2026-05-15 14:09:00,45.16.235.202,BOT-3959,Android 13,해외,0,1,0
L008532,U0136,2026-05-15 14:16:00,211.117.225.171,DEV-0136-1,macOS 14,KR,1,0,0
L008533,U0205,2026-05-15 14:27:00,211.43.202.219,DEV-0205-0,Android 14,KR,1,0,0
L008534,U0225,2026-05-15 14:48:00,211.53.93.194,DEV-0225-1,iOS 16.6,KR,1,0,0
L008535,U0222,2026-05-15 14:52:00,121.176.174.34,DEV-0222-0,Android 13,KR,1,0,0
L008536,U0381,2026-05-15 15:06:00,121.200.122.73,DEV-0381-0,Windows 11,KR,1,0,0
L008537,U0051,2026-05-15 15:33:00,45.92.199.193,BOT-8245,iOS 17.4,해외,0,1,0
L008538,U0131,2026-05-15 15:55:00,211.185.188.115,DEV-0131-0,iOS 17.4,KR,1,0,0
L008539,U0212,2026-05-15 16:06:00,211.40.14.248,DEV-0212-0,Android 13,KR,1,0,0
L008540,U0245,2026-05-15 16:22:00,211.186.218.239,DEV-0245-0,macOS 14,KR,1,0,0
L008541,U0040,2026-05-15 16:25:00,211.147.200.83,DEV-0040-1,iOS 17.4,KR,1,0,0
L008542,U0330,2026-05-15 16:28:00,121.62.54.101,DEV-0330-1,Windows 11,KR,1,0,0
L008543,U0033,2026-05-15 16:32:00,121.139.249.236,DEV-0033-0,macOS 14,KR,1,0,0
L008544,U0069,2026-05-15 16:40:00,211.230.200.52,DEV-0069-1,Windows 11,KR,1,0,0
L008545,U0395,2026-05-15 17:09:00,211.89.239.141,DEV-0395-0,Android 13,KR,1,0,0
L008546,U0075,2026-05-15 17:29:00,211.93.211.28,DEV-0075-0,iOS 16.6,KR,1,0,0
L008547,U0189,2026-05-15 17:38:00,121.161.211.13,DEV-0189-0,macOS 14,KR,1,0,0
L008548,U0195,2026-05-15 17:47:00,211.240.215.210,DEV-0195-0,iOS 16.6,KR,1,0,0
L008549,U0077,2026-05-15 18:04:00,45.16.235.202,BOT-5671,iOS 16.6,해외,0,1,0
L008550,U0391,2026-05-15 18:25:00,211.103.16.13,DEV-0391-0,iOS 16.6,KR,1,0,0
L008551,U0347,2026-05-15 18:31:00,211.100.33.249,DEV-0347-0,iOS 16.6,KR,1,0,0
L008552,U0339,2026-05-15 18:53:00,45.114.234.209,BOT-6924,iOS 16.6,해외,0,1,0
L008553,U0238,2026-05-15 19:17:00,211.160.229.130,DEV-0238-0,iOS 17.4,KR,1,0,0
L008554,U0231,2026-05-15 19:46:00,121.211.200.110,DEV-0231-0,Android 13,KR,1,0,0
L008555,U0262,2026-05-15 19:49:00,211.19.21.216,DEV-0262-0,iOS 16.6,KR,1,0,0
L008556,U0335,2026-05-15 20:13:00,211.235.53.146,DEV-0335-0,Android 13,KR,0,0,0
L008557,U0193,2026-05-15 20:25:00,45.150.177.233,BOT-2476,Android 13,해외,0,1,0
L008558,U0010,2026-05-15 20:25:00,211.91.166.133,DEV-0010-1,Android 13,KR,1,0,0
L008559,U0253,2026-05-15 20:34:00,211.128.169.30,DEV-0253-0,Android 13,KR,1,0,0
L008560,U0048,2026-05-15 20:38:00,211.112.134.15,DEV-0048-0,iOS 16.6,KR,1,0,0
L008561,U0052,2026-05-15 20:41:00,45.150.177.233,BOT-7976,Android 13,해외,0,1,0
L008562,U0216,2026-05-15 20:57:00,121.41.60.64,DEV-0216-1,macOS 14,KR,1,0,0
L008563,U0301,2026-05-15 21:29:00,211.175.255.163,DEV-0301-new,iOS 16.6,KR,1,0,0
L008564,U0101,2026-05-15 22:12:00,211.56.141.235,DEV-0101-0,iOS 16.6,KR,1,0,0
L008565,U0013,2026-05-15 23:47:00,45.148.64.69,BOT-5409,iOS 16.6,해외,0,1,0
L008566,U0007,2026-05-15 23:59:00,211.121.39.96,DEV-0007-0,Windows 11,KR,1,0,0
L008567,U0336,2026-05-15 23:59:00,45.102.183.233,BOT-5248,iOS 16.6,해외,1,1,1
L008568,U0232,2026-05-16 00:50:00,45.92.199.193,BOT-7642,macOS 14,해외,0,1,0
L008569,U0162,2026-05-16 01:02:00,45.92.199.193,BOT-8388,iOS 16.6,해외,0,1,0
L008570,U0187,2026-05-16 01:22:00,211.62.206.175,DEV-0187-1,macOS 14,KR,1,0,0
L008571,U0105,2026-05-16 01:39:00,45.114.234.209,BOT-2041,Windows 11,해외,0,1,0
L008572,U0232,2026-05-16 03:21:00,45.92.199.193,BOT-7442,iOS 16.6,해외,0,1,0
L008573,U0367,2026-05-16 04:16:00,45.148.64.69,BOT-2849,Android 14,해외,0,1,0
L008574,U0383,2026-05-16 05:07:00,211.230.50.152,DEV-0383-0,iOS 16.6,KR,1,0,0
L008575,U0264,2026-05-16 06:04:00,121.29.14.84,DEV-0264-0,Android 14,KR,1,0,0
L008576,U0005,2026-05-16 06:14:00,45.150.177.233,BOT-9262,macOS 14,해외,0,1,0
L008577,U0060,2026-05-16 07:35:00,211.135.90.130,DEV-0060-0,Android 14,KR,1,0,0
L008578,U0228,2026-05-16 07:40:00,211.16.228.12,DEV-0228-0,macOS 14,KR,1,0,0
L008579,U0043,2026-05-16 08:06:00,211.155.39.253,DEV-0043-1,Android 14,KR,1,0,0
L008580,U0334,2026-05-16 08:16:00,211.25.182.32,DEV-0334-0,Android 13,KR,1,0,0
L008581,U0339,2026-05-16 08:35:00,45.114.234.209,BOT-1665,iOS 17.4,해외,0,1,0
L008582,U0132,2026-05-16 08:43:00,211.130.183.135,DEV-0132-0,Android 13,KR,1,0,0
L008583,U0033,2026-05-16 09:38:00,211.106.41.104,DEV-0033-0,macOS 14,KR,1,0,0
L008584,U0193,2026-05-16 09:43:00,45.150.177.233,BOT-4785,iOS 16.6,해외,0,1,0
L008585,U0052,2026-05-16 10:03:00,45.150.177.233,BOT-2626,macOS 14,해외,0,1,0
L008586,U0255,2026-05-16 10:34:00,121.98.109.53,DEV-0255-1,Windows 11,KR,0,0,0
L008587,U0280,2026-05-16 11:58:00,211.229.148.6,DEV-0280-0,iOS 17.4,KR,1,0,0
L008588,U0026,2026-05-16 12:19:00,211.16.19.53,DEV-0026-0,Windows 11,KR,1,0,0
L008589,U0125,2026-05-16 13:26:00,211.161.241.187,DEV-0125-0,macOS 14,KR,1,0,0
L008590,U0007,2026-05-16 13:53:00,211.121.39.96,DEV-0007-0,Windows 11,KR,1,0,0
L008591,U0277,2026-05-16 14:14:00,211.19.184.32,DEV-0277-0,iOS 16.6,KR,1,0,0
L008592,U0311,2026-05-16 14:22:00,211.154.13.167,DEV-0311-0,Android 14,KR,1,0,0
L008593,U0277,2026-05-16 14:29:00,211.19.184.32,DEV-0277-0,iOS 16.6,KR,1,0,0
L008594,U0010,2026-05-16 16:32:00,211.91.166.133,DEV-0010-1,Android 13,KR,1,0,0
L008595,U0058,2026-05-16 16:47:00,211.218.209.102,DEV-0058-0,iOS 17.4,KR,1,0,0
L008596,U0280,2026-05-16 16:49:00,211.229.148.6,DEV-0280-0,iOS 17.4,KR,1,0,0
L008597,U0227,2026-05-16 17:09:00,121.161.211.13,DEV-0227-0,macOS 14,KR,1,0,0
L008598,U0247,2026-05-16 17:33:00,211.50.212.87,DEV-0247-1,iOS 17.4,KR,1,0,0
L008599,U0352,2026-05-16 17:51:00,211.37.147.36,DEV-0352-0,Android 14,KR,1,0,0
L008600,U0075,2026-05-16 18:05:00,211.93.211.28,DEV-0075-0,iOS 16.6,KR,1,0,0
L008601,U0298,2026-05-16 18:05:00,45.148.64.69,BOT-6983,iOS 16.6,해외,0,1,0
L008602,U0027,2026-05-16 18:06:00,211.109.150.90,DEV-0027-0,Android 13,KR,1,0,0
L008603,U0371,2026-05-16 18:10:00,211.102.255.200,DEV-0371-0,macOS 14,KR,1,0,0
L008604,U0154,2026-05-16 18:42:00,211.170.27.241,DEV-0154-0,Windows 11,KR,1,0,0
L008605,U0218,2026-05-16 18:45:00,211.30.105.109,DEV-0218-0,Android 14,KR,1,0,0
L008606,U0335,2026-05-16 18:56:00,121.161.211.13,DEV-0335-0,Android 13,KR,1,0,0
L008607,U0381,2026-05-16 19:32:00,121.153.29.179,DEV-0381-0,Windows 11,KR,0,0,0
L008608,U0103,2026-05-16 19:56:00,211.230.235.29,DEV-0103-0,macOS 14,KR,1,0,0
L008609,U0069,2026-05-16 20:22:00,211.230.200.52,DEV-0069-1,Windows 11,KR,1,0,0
L008610,U0009,2026-05-16 20:57:00,211.117.86.164,DEV-0009-new,macOS 14,KR,1,0,0
L008611,U0133,2026-05-16 21:01:00,121.56.200.100,DEV-0133-0,Android 13,KR,1,0,0
L008612,U0133,2026-05-16 21:12:00,211.70.15.38,DEV-0133-0,Android 13,KR,1,0,0
L008613,U0156,2026-05-16 21:22:00,211.233.79.160,DEV-0156-0,Android 14,KR,1,0,0
L008614,U0160,2026-05-16 21:24:00,211.97.17.142,DEV-0160-0,Android 13,KR,1,0,0
L008615,U0193,2026-05-16 22:09:00,121.178.133.152,DEV-0193-0,Android 14,KR,1,0,0
L008616,U0242,2026-05-16 22:10:00,211.117.93.229,DEV-0242-0,iOS 17.4,KR,1,0,0
L008617,U0211,2026-05-16 22:47:00,121.92.156.115,DEV-0211-0,Android 14,KR,0,0,0
L008618,U0037,2026-05-16 23:27:00,45.48.98.187,BOT-7676,iOS 16.6,해외,0,1,0
L008619,U0121,2026-05-16 23:34:00,211.39.246.179,DEV-0121-new,iOS 17.4,KR,1,0,0
L008620,U0298,2026-05-17 01:02:00,121.85.48.66,DEV-0298-0,macOS 14,KR,1,0,0
L008621,U0162,2026-05-17 01:09:00,45.92.199.193,BOT-6231,macOS 14,해외,0,1,0
L008622,U0232,2026-05-17 01:41:00,45.92.199.193,BOT-6315,iOS 17.4,해외,0,1,0
L008623,U0111,2026-05-17 02:15:00,211.183.109.113,DEV-0111-0,iOS 17.4,KR,1,0,0
L008624,U0332,2026-05-17 03:04:00,211.47.28.208,DEV-0332-0,iOS 17.4,KR,1,0,0
L008625,U0103,2026-05-17 03:57:00,211.230.235.29,DEV-0103-0,macOS 14,KR,1,0,0
L008626,U0310,2026-05-17 06:08:00,211.179.205.135,DEV-0310-0,Android 13,KR,1,0,0
L008627,U0357,2026-05-17 06:14:00,211.43.223.187,DEV-0357-0,Windows 11,KR,1,0,0
L008628,U0192,2026-05-17 06:43:00,211.240.49.249,DEV-0192-new,Windows 11,KR,1,0,0
L008629,U0231,2026-05-17 06:43:00,121.211.200.110,DEV-0231-0,Android 13,KR,1,0,0
L008630,U0303,2026-05-17 07:28:00,211.109.139.173,DEV-0303-0,Android 14,KR,1,0,0
L008631,U0078,2026-05-17 07:30:00,211.134.218.99,DEV-0078-1,Android 13,KR,1,0,0
L008632,U0268,2026-05-17 08:05:00,211.165.56.152,DEV-0268-new,iOS 16.6,KR,1,0,0
L008633,U0389,2026-05-17 08:44:00,211.49.125.145,DEV-0389-0,Android 13,KR,1,0,0
L008634,U0012,2026-05-17 08:51:00,211.14.174.140,DEV-0012-1,Android 14,KR,1,0,0
L008635,U0145,2026-05-17 09:00:00,211.3.56.105,DEV-0145-new,Android 13,KR,1,0,0
L008636,U0373,2026-05-17 09:36:00,211.32.178.93,DEV-0373-0,macOS 14,KR,1,0,0
L008637,U0077,2026-05-17 10:07:00,121.161.211.13,DEV-0077-0,Windows 11,KR,1,0,0
L008638,U0211,2026-05-17 10:58:00,211.140.128.196,DEV-0211-0,Android 14,KR,1,0,0
L008639,U0366,2026-05-17 10:58:00,211.24.12.80,DEV-0366-1,Android 13,KR,1,0,0
L008640,U0007,2026-05-17 11:38:00,211.121.39.96,DEV-0007-0,Windows 11,KR,1,0,0
L008641,U0320,2026-05-17 11:52:00,211.220.195.102,DEV-0320-1,macOS 14,KR,1,0,0
L008642,U0318,2026-05-17 12:10:00,211.167.107.32,DEV-0318-0,Android 13,KR,1,0,0
L008643,U0146,2026-05-17 12:12:00,211.130.114.206,DEV-0146-0,Android 14,KR,1,0,0
L008644,U0082,2026-05-17 12:13:00,121.139.249.236,DEV-0082-1,iOS 17.4,KR,1,0,0
L008645,U0356,2026-05-17 12:42:00,211.183.107.182,DEV-0356-0,Windows 11,KR,1,0,0
L008646,U0381,2026-05-17 12:45:00,211.247.114.152,DEV-0381-0,Windows 11,KR,0,0,0
L008647,U0295,2026-05-17 12:52:00,211.133.19.152,DEV-0295-0,iOS 16.6,KR,1,0,0
L008648,U0110,2026-05-17 12:54:00,211.95.87.58,DEV-0110-new,iOS 17.4,KR,1,0,0
L008649,U0201,2026-05-17 13:11:00,211.130.246.62,DEV-0201-0,iOS 16.6,KR,1,0,0
L008650,U0338,2026-05-17 13:24:00,211.31.12.155,DEV-0338-0,iOS 16.6,KR,1,0,0
L008651,U0328,2026-05-17 13:41:00,45.48.98.187,BOT-4339,Android 14,해외,0,1,0
L008652,U0298,2026-05-17 15:07:00,121.153.14.30,DEV-0298-0,macOS 14,KR,1,0,0
L008653,U0178,2026-05-17 16:25:00,121.49.124.29,DEV-0178-0,iOS 16.6,KR,1,0,0
L008654,U0349,2026-05-17 16:42:00,211.24.140.99,DEV-0349-0,Android 14,해외,1,0,0
L008655,U0177,2026-05-17 16:47:00,211.226.139.97,DEV-0177-0,Windows 11,KR,1,0,0
L008656,U0139,2026-05-17 16:56:00,121.122.6.3,DEV-0139-0,Windows 11,KR,1,0,0
L008657,U0257,2026-05-17 16:58:00,211.133.83.74,DEV-0257-new,Windows 11,KR,1,0,0
L008658,U0328,2026-05-17 17:46:00,45.48.98.187,BOT-1890,iOS 17.4,해외,0,1,0
L008659,U0350,2026-05-17 17:59:00,211.138.192.119,DEV-0350-0,iOS 16.6,KR,1,0,0
L008660,U0170,2026-05-17 18:40:00,211.154.120.60,DEV-0170-new,iOS 16.6,KR,1,0,0
L008661,U0381,2026-05-17 19:08:00,211.247.114.152,DEV-0381-0,Windows 11,KR,1,0,0
L008662,U0215,2026-05-17 19:19:00,211.226.49.15,DEV-0215-0,iOS 17.4,KR,1,0,0
L008663,U0395,2026-05-17 19:28:00,211.89.239.141,DEV-0395-0,Android 13,KR,1,0,0
L008664,U0289,2026-05-17 19:43:00,211.86.156.95,DEV-0289-0,Android 13,KR,1,0,0
L008665,U0323,2026-05-17 19:47:00,121.92.156.115,DEV-0323-0,macOS 14,KR,1,0,0
L008666,U0211,2026-05-17 20:02:00,211.140.128.196,DEV-0211-0,Android 14,KR,1,0,0
L008667,U0390,2026-05-17 20:04:00,121.231.194.102,DEV-0390-0,macOS 14,KR,1,0,0
L008668,U0362,2026-05-17 20:11:00,211.230.238.165,DEV-0362-0,Android 13,KR,1,0,0
L008669,U0091,2026-05-17 20:14:00,45.205.232.100,BOT-3038,iOS 16.6,해외,0,1,0
